	A32_Cntrl	A36_Cntrl	A37_Cntrl	A39_Cntrl	A50_Cntrl	A33_KO	A35_KO	A51_KO
ENSMUSG00000060441.10	27.7261489723295	7.30943877601082	2.73921696560903	6.08254920767498	7.88071511294078	13.4841445214206	14.3860182098548	2.18812659486463
ENSMUSG00000060445.7	27.7261489723295	37.4608737270555	17.8049102764587	19.1165832241214	43.9068413435272	10.5946849811162	18.4963091269562	40.4803420049956
ENSMUSG00000060450.9	272.220371728326	341.716262778506	405.404110910137	259.811744727831	235.295636943518	343.845685296224	277.444636904343	294.303027009292
ENSMUSG00000060459.9	0	0	0	0	0	0	0	0
ENSMUSG00000060461.5	0	0	0	0	0	0	0	0
ENSMUSG00000060469.3	0	0	0	0	0	0	0	0
ENSMUSG00000060470.6	2.5205589974845	10.9641581640162	0	6.08254920767498	0	2.88945954030441	0	5.47031648716157
ENSMUSG00000060475.8	64.2742544358547	82.2311862301218	87.654942899489	80.8110109019676	90.0653155764661	112.688922071872	120.226009325215	102.841949958638
ENSMUSG00000060477.10	19.5343322305049	14.6188775520216	5.47843393121806	14.7719052186392	23.6421453388223	20.2262167821309	11.3033000220288	10.9406329743231
ENSMUSG00000060480.3	0	0	0	0	0	0	0	0
ENSMUSG00000060487.5	4.41097824559787	12.7915178580189	4.10882544841355	26.0680680328928	9.00653155764661	26.9682890428411	53.4337819223179	9.84656967689083
ENSMUSG00000060490.1	0	0	0	0	0	0	0	0
ENSMUSG00000060491.10	0	0	0	0	0	0.963153180101469	0	0
ENSMUSG00000060499.7	0	0	0	0	0	0	0	0
ENSMUSG00000060503.5	0	0	0	0	0	0	0	0
ENSMUSG00000060508.11	0	0	0	0	0	0	0	0
ENSMUSG00000060509.4	0.630139749371125	0	0	0.868935601096425	0	9.63153180101469	0	9.84656967689083
ENSMUSG00000060510.9	165.726754084606	134.310937509199	87.654942899489	87.762495710739	131.720524030582	118.467841152481	94.5366910933317	42.6684685998602
ENSMUSG00000060512.3	0	0.913679847001353	0	0	0	0.963153180101469	0	0
ENSMUSG00000060519.7	62.3838351877414	96.8500637821434	68.4804241402258	102.534400929378	110.330011581171	110.762615711669	123.308727513041	95.1835068766113
ENSMUSG00000060523.2	0	0	0	0	0	0.963153180101469	0	0
ENSMUSG00000060534.11	0	0	0	0	0	0	2.05514545855069	1.09406329743231
ENSMUSG00000060538.10	32.1371272179274	36.5471938800541	20.5441272420677	48.6603936613998	38.2777591199981	9.63153180101469	35.965045524637	12.0346962717555
ENSMUSG00000060548.8	3.15069874685562	0	0	4.34467800548213	3.37744933411748	0	0	0
ENSMUSG00000060550.11	51.0413196990611	0.913679847001353	0	1.73787120219285	0	2.88945954030441	2.05514545855069	0
ENSMUSG00000060556.3	0	0	0	0	0	0	0	0
ENSMUSG00000060559.5	0	0.913679847001353	0	2.60680680328928	0	0.963153180101469	0	0
ENSMUSG00000060560.8	0	0	0	0	0	0	0	0
ENSMUSG00000060565.5	0	0	0	0	0	0.963153180101469	0	3.28218989229694
ENSMUSG00000060568.10	30.246707969814	23.7556760220352	8.2176508968271	9.55829161206068	12.3839808917641	18.2999104219279	30.8271818782603	28.4456457332402
ENSMUSG00000060572.13	3.78083849622675	24.6693558690365	9.58725937963161	23.4612612296035	56.2908222352913	12.5209913413191	7.19300910492741	3.28218989229694
ENSMUSG00000060579.8	0.630139749371125	12.7915178580189	4.10882544841355	5.21361360657855	2.25163288941165	0.963153180101469	0	0
ENSMUSG00000060583.2	0	0	0	0	0	0	0	0
ENSMUSG00000060586.10	9.45209624056687	7.30943877601082	0	1.73787120219285	2.25163288941165	2.88945954030441	34.9374727953617	1.09406329743231
ENSMUSG00000060591.8	1.89041924811337	0.913679847001353	1.36960848280452	4.34467800548213	9.00653155764661	7.70522544081175	8.22058183420275	26.2575191383755
ENSMUSG00000060594.5	8.82195649119575	10.9641581640162	5.47843393121806	1.73787120219285	0	6.74207226071028	8.22058183420275	8.75250637945851
ENSMUSG00000060600.11	616.906814634331	564.654145446836	824.504306648319	982.766164840057	1069.52562247053	399.70856974211	431.580546295645	722.081776305327
ENSMUSG00000060601.8	39.0686644610097	66.6986288310988	73.9588580714439	59.0876208745569	54.0391893458797	29.8577485831455	58.5716455686946	36.1040888152664
ENSMUSG00000060613.6	0	0	0	1.73787120219285	0	0.963153180101469	0	0
ENSMUSG00000060615.5	0	0	0	0	0	0	0	0
ENSMUSG00000060621.4	0	1.82735969400271	0	0	1.12581644470583	4.81576590050735	0	8.75250637945851
ENSMUSG00000060630.7	0	0	0	0	0	0	0	0
ENSMUSG00000060636.9	22.6850309773605	23.7556760220352	54.7843393121806	12.16509841535	34.9003097858806	33.7103613035514	34.9374727953617	24.0693925435109
ENSMUSG00000060639.5	0	0	0	0	0	2.88945954030441	16.4411636684055	6.56437978459388
ENSMUSG00000060657.7	593.5916439076	477.854559981707	571.126737329483	609.123856368594	477.34617255527	333.251000315108	229.148718628402	214.436406296734
ENSMUSG00000060663.3	0	0	0	0	0	0	0	0
ENSMUSG00000060671.8	97.0415214031532	95.936383935142	91.7637683479026	97.3207873227996	110.330011581171	79.9417139484219	76.0403819663755	31.7278356255371
ENSMUSG00000060673.2	0	0	0	0	0	0	0	0
ENSMUSG00000060675.9	90.740123909442	106.900542099158	60.2627732433987	59.9565564756534	64.1715373482321	131.951985673901	152.080763932751	59.079418061345
ENSMUSG00000060678.4	0	1.82735969400271	0	0	0	0	2.05514545855069	0
ENSMUSG00000060679.10	167.617173332719	167.203412001248	227.35500814555	144.243309782007	160.991751592933	100.167930730553	131.529309347244	56.8912914664803
ENSMUSG00000060681.10	25.205589974845	15.532557399023	15.0656933108497	35.6263596449534	25.893778228234	44.3050462846676	58.5716455686946	95.1835068766113
ENSMUSG00000060685.4	0	0	0	0	0	0	0	0
ENSMUSG00000060688.3	0	0	0	0	0	0	0	0
ENSMUSG00000060691.3	0	0	0	0	0	0	0	0
ENSMUSG00000060699.1	0	0	0	0	0	0	0	0
ENSMUSG00000060701.1	0	0	0	0	0	0	0	0
ENSMUSG00000060703.8	11.9726552380514	21.0146364810311	6.84804241402258	12.16509841535	13.5097973364699	19.2630636020294	20.5514545855069	8.75250637945851
ENSMUSG00000060708.3	3.15069874685562	0.913679847001353	0	13.0340340164464	0	15.4104508816235	9.2481545634781	14.2228228666201
ENSMUSG00000060715.5	1.26027949874225	1.82735969400271	0	0.868935601096425	0	0.963153180101469	0	7.6584430820262
ENSMUSG00000060716.6	147.452701352843	156.239253837231	194.484404558241	99.0586585249925	94.5685813552894	16.373604061725	20.5514545855069	10.9406329743231
ENSMUSG00000060724.1	0	0	0	0	0	0	0	0
ENSMUSG00000060726.6	0	0	0	0	0	0	0	0
ENSMUSG00000060733.9	52.3015991978034	96.8500637821434	78.0676835198574	51.2672004646891	33.7744933411748	72.2364885076102	144.887754827824	75.4903675228297
ENSMUSG00000060735.4	0	0	1.36960848280452	0	0	0	0	0
ENSMUSG00000060738.3	0	0	0	0	0	0	0	0
ENSMUSG00000060739.7	7.5616769924535	0.913679847001353	5.47843393121806	6.08254920767498	4.5032657788233	3.85261272040588	1.02757272927534	2.18812659486463
ENSMUSG00000060742.1	0	0	0	0	0	0	0	0
ENSMUSG00000060743.8	27.7261489723295	21.0146364810311	24.6529526904813	14.7719052186392	19.138879559999	27.9314422229426	31.8547546075357	38.292215410131
ENSMUSG00000060747.3	0	0	0	0	0	0	0	0
ENSMUSG00000060756.5	0	0	0	0	0	0	0	0
ENSMUSG00000060759.3	0	0	0	0	0	0	0	0
ENSMUSG00000060765.5	0	0	0	0	0	0	0	0
ENSMUSG00000060771.10	36.5481054635252	30.1514349510446	8.2176508968271	19.1165832241214	21.3905124494107	16.373604061725	13.3584454805795	25.1634558409432
ENSMUSG00000060780.2	0	0	0	0	0	0	0	0
ENSMUSG00000060787.6	0	0	0	0	0	0	2.05514545855069	0
ENSMUSG00000060791.11	0	2.74103954100406	0	0.868935601096425	0	3.85261272040588	0	1.09406329743231
ENSMUSG00000060794.6	0.630139749371125	0	5.47843393121806	0	0	0	12.3308727513041	0
ENSMUSG00000060798.4	252.05589974845	211.973724504314	136.960848280452	217.233900274106	262.315231616457	86.6837862091322	59.59921829797	59.079418061345
ENSMUSG00000060802.8	514.824175236209	57.5618303610852	39.718646001331	40.839973251532	91.1911320211719	84.7574798489293	47.2683455466658	77.6784941176943
ENSMUSG00000060803.5	7.5616769924535	1.82735969400271	0	0	11.2581644470583	0.963153180101469	0	2.18812659486463
ENSMUSG00000060807.7	0	0	0	0	0	0	0	0
ENSMUSG00000060811.4	0	0	0	0	0	0	0	0
ENSMUSG00000060816.2	0	0	0	0	0	0	0	0
ENSMUSG00000060827.1	0	0	0	0	0	0	0	0
ENSMUSG00000060843.7	838.716006412967	606.683418408898	751.915057059679	549.167299892941	512.246482341151	327.4720812345	330.878418826661	191.461077050655
ENSMUSG00000060860.7	4.41097824559787	15.532557399023	0	3.4757424043857	5.62908222352913	1.92630636020294	1.02757272927534	1.09406329743231
ENSMUSG00000060862.9	129.178648621081	166.289732154246	252.007960836031	164.228828607224	218.40839027293	93.4258584698425	100.702127468984	92.9953802817467
ENSMUSG00000060863.8	0	0	0	0	0	0	0	0
ENSMUSG00000060878.2	8.19181674182462	6.39575892900947	8.2176508968271	2.60680680328928	13.5097973364699	15.4104508816235	17.4687363976808	1.09406329743231
ENSMUSG00000060882.5	145.56228210473	101.41846301715	124.634371935211	94.7139805195104	69.8006195717612	19.2630636020294	16.4411636684055	53.6091015741834
ENSMUSG00000060888.2	0	0	0	0	0	0	0	0
ENSMUSG00000060890.7	8.82195649119575	10.9641581640162	8.2176508968271	3.4757424043857	22.5163288941165	20.2262167821309	27.7444636904343	7.6584430820262
ENSMUSG00000060904.10	15.123353984907	20.1009566340298	15.0656933108497	21.7233900274106	46.1584742329389	16.373604061725	20.5514545855069	26.2575191383755
ENSMUSG00000060913.6	822.332372929318	560.999426058831	617.693425744837	598.696629155437	496.485052115269	788.822454503103	639.150237609264	524.056319470078
ENSMUSG00000060918.1	0	0	0	0	0	0	0	0
ENSMUSG00000060923.5	41.5892234584942	24.6693558690365	28.7617781388948	20.8544544263142	45.032657788233	72.2364885076102	83.2333910713029	66.7378611433712
ENSMUSG00000060924.10	3.15069874685562	1.82735969400271	6.84804241402258	5.21361360657855	9.00653155764661	11.5578381612176	0	5.47031648716157
ENSMUSG00000060935.5	40.9590837091231	39.2882334210582	30.1313866216994	23.4612612296035	43.9068413435272	32.74720812345	25.6893182318836	10.9406329743231
ENSMUSG00000060938.10	10.082235989938	9.13679847001353	12.3264763452406	11.2961628142535	13.5097973364699	9.63153180101469	16.4411636684055	19.6931393537817
ENSMUSG00000060950.7	25.8357297242161	28.3240752570419	16.4353017936542	15.6408408197357	57.4166386799971	64.5312630667984	70.9025183199987	48.1387850870218
ENSMUSG00000060961.10	500.961100750044	424.861128855629	371.163898840024	272.845778744278	317.480237407043	334.21415349521	240.452018650431	391.674660480768
ENSMUSG00000060962.8	0	0	0	0.868935601096425	0	0	0	0
ENSMUSG00000060967.6	0	0	0	0	0	0	0	0
ENSMUSG00000060969.8	8.82195649119575	6.39575892900947	1.36960848280452	3.4757424043857	4.5032657788233	8.66837862091322	10.2757272927534	2.18812659486463
ENSMUSG00000060974.2	0	0	0	0	0	0	0	0
ENSMUSG00000060981.6	0	0	1.36960848280452	0	2.25163288941165	8.66837862091322	4.11029091710138	7.6584430820262
ENSMUSG00000060985.11	0	0	0	0	0	0	0	0
ENSMUSG00000060988.8	0	0	0	0	0	0	0	0
ENSMUSG00000060992.8	56.7125774434012	70.3533482191042	43.8274714497445	61.6944276778462	33.7744933411748	42.3787399244646	31.8547546075357	32.8218989229694
ENSMUSG00000061000.1	0	0	0	0	0	0	0	0
ENSMUSG00000061013.5	1.26027949874225	0	1.36960848280452	4.34467800548213	0	0	0	0
ENSMUSG00000061022.3	0	0	0	0	0	0	0	0
ENSMUSG00000061024.8	16.3836334836492	25.5830357160379	23.2833442076768	26.0680680328928	58.542455124703	48.1576590050735	68.8473728614481	79.8666207125589
ENSMUSG00000061028.6	167.617173332719	269.535554865399	430.057063600618	325.85085041116	347.8772814141	256.198745906991	388.42249166608	328.218989229694
ENSMUSG00000061032.8	194.713182555678	213.801084198317	408.143327875746	377.118050875849	300.592990736456	166.625500157554	196.266391291591	240.693925435109
ENSMUSG00000061039.3	0	0	0	0.868935601096425	0	5.77891908060881	2.05514545855069	0
ENSMUSG00000061046.5	22.0548912279894	23.7556760220352	26.0225611732858	27.8059392350856	28.1454111176457	9.63153180101469	0	18.5990760563493
ENSMUSG00000061048.7	0.630139749371125	0	0	1.73787120219285	0	1.92630636020294	1.02757272927534	1.09406329743231
ENSMUSG00000061062.4	15.7534937342781	6.39575892900947	12.3264763452406	19.9855188252178	15.7614302258816	20.2262167821309	7.19300910492741	13.1287595691878
ENSMUSG00000061065.3	0	0	0	0	0	0	0	0
ENSMUSG00000061068.6	0	3.65471938800541	0	0	0	1.92630636020294	3.08271818782603	0
ENSMUSG00000061075.1	0	0	0	0	0	0	0	0
ENSMUSG00000061079.9	54.8221581952879	29.2377551040433	16.4353017936542	32.1506172405677	25.893778228234	47.194505824972	36.9926182539124	52.5150382767511
ENSMUSG00000061080.7	3.15069874685562	6.39575892900947	4.10882544841355	2.60680680328928	1.12581644470583	0.963153180101469	0	0
ENSMUSG00000061082.7	0.630139749371125	0	0	0	0	0.963153180101469	0	0
